#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.100000000000000000e+01	1.647710461243808027e+02	3.425099000559832518e+01	nan	nan	nan	1.986490624459833973e-02	3.096692637202925254e-03	9.896813496470913130e-01	1.608271475758307626e-03	nan	nan	nan	nan	2.026399999999997648e-02	2.015660484527704022e-01	9.896800000000000042e-01	1.635434226187876001e-03	9.984957881295909488e+01	2.000000000000000111e-01	4.311387548852416152e-02	6.720597496090425713e-03	nan	0.000000000000000000e+00
1.200000000000000000e+01	1.879654351387985685e+02	3.730645489908472712e+01	nan	nan	nan	1.844605014052180803e-02	2.861024937376402399e-03	9.892214651092668953e-01	1.718710607727730365e-03	nan	nan	nan	nan	1.881500000000002615e-02	2.017203770834103405e-01	9.892199999999999882e-01	1.742307492770102080e-03	9.986966685337779381e+01	2.000000000000000389e-01	3.924135214083007001e-02	6.086115608906221032e-03	nan	0.000000000000000000e+00
1.300000000000000000e+01	2.134487568248399043e+02	4.060636851040103323e+01	nan	nan	nan	1.962862482368744887e-02	3.014260167297078911e-03	9.887616765508994154e-01	1.825046194772024120e-03	nan	nan	nan	nan	2.001799999999998025e-02	2.018628921897417938e-01	9.887599999999999723e-01	1.856240795877469284e-03	9.988975496883459471e+01	2.000000000000000389e-01	4.111871184122416201e-02	6.314023427198126037e-03	nan	0.000000000000000000e+00
1.400000000000000000e+01	2.377685848355373537e+02	4.369442344643781695e+01	nan	nan	nan	2.020756154231443877e-02	3.082619429661859027e-03	9.883022812669858270e-01	1.922291561460920091e-03	nan	nan	nan	nan	2.060400000000001119e-02	2.020027793380033965e-01	9.882999999999999563e-01	1.999097938734612206e-03	9.990984304677239436e+01	2.000000000000000111e-01	4.152012301686563295e-02	6.333381064514506491e-03	nan	0.000000000000000000e+00
1.500000000000000000e+01	2.618532918965881322e+02	4.669306380052385919e+01	nan	nan	nan	2.111747581938168417e-02	3.207474166647082941e-03	9.878428854197922604e-01	2.031580535541421383e-03	nan	nan	nan	nan	2.152599999999998959e-02	2.021435130999249263e-01	9.878400000000000514e-01	2.141955081591755128e-03	9.992993108719109330e+01	2.000000000000000389e-01	4.274743493073912548e-02	6.492287789045651097e-03	nan	0.000000000000000000e+00
1.600000000000000000e+01	2.852465083929752154e+02	4.954898358546342507e+01	nan	nan	nan	2.066900833317964620e-02	3.131402487094692415e-03	9.873834890093178274e-01	2.151033982293119786e-03	nan	nan	nan	nan	2.106200000000002515e-02	2.022845923806221025e-01	9.873800000000000354e-01	2.284812224448898050e-03	9.995001916512889295e+01	2.000000000000000111e-01	4.106285223818427477e-02	6.220579981147042470e-03	nan	0.000000000000000000e+00
1.700000000000000000e+01	3.095994197348255170e+02	5.246374213645133722e+01	nan	nan	nan	2.023160875621602198e-02	3.064486115328638079e-03	9.869240920355618618e-01	2.279012481446755691e-03	nan	nan	nan	nan	2.060800000000001519e-02	2.024234594806520737e-01	9.869200000000000195e-01	2.427669367306040972e-03	9.993428921759399941e+01	2.000000000000000389e-01	3.953873683593508992e-02	5.988374541579226211e-03	nan	0.000000000000000000e+00
1.800000000000000000e+01	3.348910724284730804e+02	5.542932761115709184e+01	nan	nan	nan	2.193713260537578924e-02	3.329715624376204403e-03	9.864646944985242527e-01	2.414121294341654757e-03	nan	nan	nan	nan	2.233499999999999375e-02	2.025668594803899936e-01	9.864600000000000035e-01	2.570526510163183894e-03	9.990773643073339372e+01	2.000000000000000111e-01	4.210156967652849136e-02	6.389715023214225485e-03	nan	0.000000000000000000e+00
1.900000000000000000e+01	3.586431559655744650e+02	5.815924860805260721e+01	nan	nan	nan	2.399858277448190316e-02	3.649498680126084076e-03	9.860052963982041119e-01	2.555192483586553581e-03	nan	nan	nan	nan	2.442199999999999926e-02	2.027136526415919404e-01	9.859999999999999876e-01	2.713383653020326816e-03	9.988118364387280224e+01	1.999999999999999833e-01	4.533089984998057986e-02	6.892795575271108699e-03	nan	0.000000000000000000e+00
2.000000000000000000e+01	3.807031636713431340e+02	6.064885829660993721e+01	nan	nan	nan	2.217309381813415900e-02	3.382732591773145083e-03	9.855458977346011062e-01	2.701256988207841481e-03	nan	nan	nan	nan	2.255200000000001648e-02	2.028526927427428128e-01	9.855399999999999716e-01	2.856240795877469738e-03	9.985463085701219654e+01	2.000000000000000111e-01	4.115367542852459842e-02	6.277713533972793802e-03	nan	0.000000000000000000e+00
2.100000000000000000e+01	4.050023298961629052e+02	6.334258652284428592e+01	nan	nan	nan	2.188939645431284622e-02	3.340482085488574206e-03	9.850964985736840873e-01	2.851543330287661590e-03	nan	nan	nan	nan	2.224900000000001876e-02	2.030084322182992007e-01	9.850900000000000212e-01	2.999097938734612660e-03	9.982807810767060630e+01	2.000000000000000111e-01	3.993179222784221799e-02	6.093175846991771144e-03	nan	0.000000000000000000e+00
2.200000000000000000e+01	4.300450325701178826e+02	6.606798192335533315e+01	nan	nan	nan	2.143601115014225067e-02	3.268828193146168862e-03	9.846370987896403415e-01	3.005334879695389580e-03	nan	nan	nan	nan	2.177200000000001356e-02	2.031492787501731068e-01	9.846300000000000052e-01	3.141955081591755582e-03	9.980738180944699423e+01	2.000000000000000111e-01	3.858627390950356006e-02	5.883406051114465837e-03	nan	0.000000000000000000e+00
2.300000000000000000e+01	4.559609839870725523e+02	6.883745130802067536e+01	nan	nan	nan	1.976653275729522291e-02	3.020214296191930589e-03	9.841776984423121766e-01	3.162113764495774228e-03	nan	nan	nan	nan	2.005899999999999350e-02	2.032861529235338305e-01	9.841699999999999893e-01	3.284812224448898504e-03	9.979918023409460659e+01	2.000000000000000111e-01	3.492599769346388383e-02	5.335840020517625473e-03	nan	0.000000000000000000e+00
2.400000000000000000e+01	4.845929506033660346e+02	7.184153310813906046e+01	nan	nan	nan	1.927811027527764551e-02	2.971664778193257393e-03	9.837182975316992595e-01	3.321428554816686918e-03	nan	nan	nan	nan	1.954400000000000581e-02	2.034130590891920776e-01	9.837099999999999733e-01	3.427669367306041426e-03	9.981097496523959478e+01	2.000000000000000111e-01	3.356500853030881804e-02	5.173311673075445087e-03	nan	0.000000000000000000e+00
2.500000000000000000e+01	5.143858821051414907e+02	7.490986748074445245e+01	nan	nan	nan	1.895812262961765748e-02	2.939925605233015965e-03	9.832588960578005910e-01	3.482904189077296129e-03	nan	nan	nan	nan	1.919899999999996609e-02	2.035877646539344665e-01	9.832499999999999574e-01	3.570526510163184349e-03	9.982624624316780171e+01	2.000000000000000111e-01	3.247516154725830356e-02	5.035455039742699895e-03	nan	0.000000000000000000e+00
2.600000000000000000e+01	5.451786465551284664e+02	7.802275827946691322e+01	nan	nan	nan	2.013489118171125913e-02	3.130113377513288764e-03	9.827994940206162822e-01	3.646227745084128658e-03	nan	nan	nan	nan	2.036800000000005273e-02	2.037127669264043317e-01	9.827900000000000524e-01	3.713383653020327271e-03	9.984151748357710687e+01	2.000000000000000111e-01	3.400096368650514650e-02	5.285041801561721382e-03	nan	0.000000000000000000e+00
2.700000000000000000e+01	5.745895776457932698e+02	8.094194334059142193e+01	nan	nan	nan	2.066118105947519629e-02	3.246309731487091992e-03	9.823409445369288839e-01	3.721199588392677584e-03	nan	nan	nan	nan	2.087700000000003442e-02	2.038421821708984727e-01	9.823300000000000365e-01	3.856240795877469759e-03	9.985859046074330081e+01	1.999999999999999833e-01	3.434234199190079606e-02	5.395161698896560297e-03	nan	0.000000000000000000e+00
2.800000000000000000e+01	6.037081508705266515e+02	8.378403086295648450e+01	nan	nan	nan	2.169718606231155547e-02	3.433655619969697408e-03	9.818824702080238831e-01	3.802858204561841097e-03	nan	nan	nan	nan	2.189900000000000180e-02	2.040135831860286353e-01	9.818700000000000205e-01	3.999097938734612681e-03	9.990570620335040530e+01	1.999999999999999833e-01	3.556608789219629224e-02	5.627589796263343137e-03	nan	0.000000000000000000e+00
2.900000000000000000e+01	6.318248220948423750e+02	8.648564056856120885e+01	nan	nan	nan	2.143107174653863939e-02	3.397595822593457975e-03	9.814239944471671029e-01	3.898858950563707446e-03	nan	nan	nan	nan	2.160499999999998533e-02	2.041472050242698899e-01	9.814100000000000046e-01	4.141955081591755169e-03	9.995282202099539859e+01	2.000000000000000111e-01	3.465068869649386846e-02	5.492451019958690707e-03	nan	0.000000000000000000e+00
3.000000000000000000e+01	6.606842773500906105e+02	8.921625280995857565e+01	nan	nan	nan	1.968869073991482907e-02	3.148133805390539858e-03	9.809655172543555457e-01	4.008127432203571761e-03	nan	nan	nan	nan	1.982300000000003504e-02	2.042713018215258913e-01	9.809499999999999886e-01	4.284812224448897658e-03	9.999366747806639921e+01	2.000000000000000111e-01	3.135377710347660857e-02	5.012425257816944917e-03	nan	0.000000000000000000e+00
3.100000000000000000e+01	6.925783613291821439e+02	9.218721587929063332e+01	nan	nan	nan	1.920867254493658152e-02	3.096723311765363969e-03	9.805070386295857698e-01	4.129567943534161178e-03	nan	nan	nan	nan	1.931300000000002459e-02	2.044440445221548663e-01	9.804899999999999727e-01	4.427669367306040146e-03	1.000245746059119938e+02	2.000000000000000111e-01	3.018307473243781250e-02	4.865036196436839551e-03	nan	0.000000000000000000e+00
3.200000000000000000e+01	7.257095121103614019e+02	9.522061822285199639e+01	nan	nan	nan	2.037718018526700134e-02	3.294766943399694056e-03	9.800485585728544446e-01	4.262098871922925976e-03	nan	nan	nan	nan	2.046000000000003372e-02	2.045651949363943289e-01	9.800299999999999567e-01	4.570526510163182635e-03	1.000554817337580005e+02	2.000000000000000111e-01	3.164916968042829487e-02	5.116306407734875529e-03	nan	0.000000000000000000e+00
3.300000000000000000e+01	7.573059176431863762e+02	9.805891908338431051e+01	nan	nan	nan	2.169789254968509593e-02	3.552971772958561994e-03	9.795900770841583505e-01	4.404679334238360833e-03	nan	nan	nan	nan	2.175800000000005507e-02	2.047110370394813472e-01	9.795700000000000518e-01	4.713383653020325123e-03	1.000863888616039930e+02	2.000000000000000111e-01	3.321100036767157815e-02	5.437114555615629730e-03	nan	0.000000000000000000e+00
