#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.800000000000000000e+01	1.618756694031835934e+02	9.747228800387050640e+00	nan	nan	nan	6.042600976022068776e-02	4.998850610919708913e-03	9.924330406043028185e-01	3.820202113002492319e-03	nan	nan	nan	nan	5.753690000000000193e-02	2.019662856715302712e-01	9.923100000000000254e-01	3.927468768578416120e-03	8.974110000000000298e+01	2.000000000000000389e-01	9.257639770217034048e-02	7.643047740744878665e-03	nan	0.000000000000000000e+00
2.900000000000000000e+01	1.726775587056505401e+02	1.012241925426855538e+01	nan	nan	nan	6.372378477600294799e-02	5.104527072012660788e-03	9.921882467531943917e-01	4.150162295520702302e-03	nan	nan	nan	nan	6.058490000000005260e-02	2.021692961841197456e-01	9.920499999999999874e-01	4.320396077026352963e-03	8.975270000000000437e+01	2.000000000000000389e-01	9.673425125783961798e-02	7.730094205133051892e-03	nan	0.000000000000000000e+00
3.000000000000000000e+01	1.830151587490369991e+02	1.049194264479031702e+01	nan	nan	nan	7.196331300257666208e-02	5.704513935230414411e-03	9.919234420542960562e-01	4.506443912959098679e-03	nan	nan	nan	nan	6.832300000000002260e-02	2.023579725414121067e-01	9.917700000000000404e-01	4.713323385474288939e-03	8.975979999999999848e+01	2.000000000000000111e-01	1.081048988574149494e-01	8.546282351004939187e-03	nan	0.000000000000000000e+00
3.100000000000000000e+01	1.922654333487010945e+02	1.082400456796701427e+01	nan	nan	nan	6.861763075476703944e-02	5.285134082905967173e-03	9.916686306880587720e-01	4.883323708225595534e-03	nan	nan	nan	nan	6.505939999999998946e-02	2.025457886841354194e-01	9.915000000000000480e-01	5.106250693922225782e-03	8.974190000000000111e+01	2.000000000000000111e-01	1.024166837471213454e-01	7.864009122926016518e-03	nan	0.000000000000000000e+00
3.200000000000000000e+01	2.020294675217769793e+02	1.117263484234087123e+01	nan	nan	nan	6.497770781266019868e-02	4.963248545492774180e-03	9.914038094063734041e-01	5.276236832514438584e-03	nan	nan	nan	nan	6.152130000000000098e-02	2.027479711942691276e-01	9.912199999999999900e-01	5.499178002370162625e-03	8.973709999999999809e+01	1.999999999999999833e-01	9.594277768886187718e-02	7.303742887815346634e-03	nan	0.000000000000000000e+00
3.300000000000000000e+01	2.124523469097696307e+02	1.153715802730113893e+01	nan	nan	nan	7.117306027525226175e-02	5.293816429312222724e-03	9.910989717242393304e-01	5.681600366306176556e-03	nan	nan	nan	nan	6.729420000000008173e-02	2.029464771724755201e-01	9.909000000000000030e-01	5.892105310818099469e-03	8.971880000000000166e+01	1.999999999999999833e-01	1.040762426866860407e-01	7.711863259112575371e-03	nan	0.000000000000000000e+00
3.400000000000000000e+01	2.220606876240902636e+02	1.186486244650665611e+01	nan	nan	nan	6.765159760781228049e-02	5.024900347716480288e-03	9.907841222828801531e-01	6.096958731619317624e-03	nan	nan	nan	nan	6.387819999999999609e-02	2.031416141613658632e-01	9.905699999999999505e-01	6.285032619266036312e-03	8.970569999999999311e+01	2.000000000000000111e-01	9.821402956450962785e-02	7.265806745605160599e-03	nan	0.000000000000000000e+00
3.500000000000000000e+01	2.322425323608767940e+02	1.219998513785126448e+01	nan	nan	nan	6.912453059617081064e-02	5.011754450199801258e-03	9.904692629364414413e-01	6.520378659805552493e-03	nan	nan	nan	nan	6.518050000000008559e-02	2.033323712794377069e-01	9.902400000000000091e-01	6.677959927713973155e-03	8.969589999999999463e+01	2.000000000000000111e-01	9.979305948226918632e-02	7.203522163642204351e-03	nan	0.000000000000000000e+00
3.600000000000000000e+01	2.422632693258325105e+02	1.251773651784418107e+01	nan	nan	nan	5.813766711867125736e-02	4.261508628722881706e-03	9.901543936846932681e-01	6.950324552587285737e-03	nan	nan	nan	nan	5.473989999999995248e-02	2.035365580912779082e-01	9.899099999999999566e-01	7.070887236161909999e-03	8.968609999999999616e+01	1.999999999999999833e-01	8.282593402463322985e-02	6.043861286230135278e-03	nan	0.000000000000000000e+00
3.700000000000000000e+01	2.543367824322780280e+02	1.288235197840867308e+01	nan	nan	nan	7.159628898814625331e-02	5.083454643098834005e-03	9.898093834760461895e-01	7.350557983175986555e-03	nan	nan	nan	nan	6.731550000000008360e-02	2.037445391468980793e-01	9.895500000000000407e-01	7.463814544609846842e-03	8.963700000000000045e+01	1.999999999999999833e-01	1.021594446234827397e-01	7.216925583382453359e-03	nan	0.000000000000000000e+00
3.800000000000000000e+01	2.641254026003455238e+02	1.316405850120202459e+01	nan	nan	nan	7.627065720485186329e-02	5.555033048061728228e-03	9.894537532525572443e-01	7.606897594842639172e-03	nan	nan	nan	nan	7.162109999999999310e-02	2.039273631055787961e-01	9.891799999999999482e-01	7.856741853057782818e-03	8.960890000000000555e+01	2.000000000000000111e-01	1.076971317422903140e-01	7.803010090678482932e-03	nan	0.000000000000000000e+00
3.900000000000000000e+01	2.734107009534429267e+02	1.341917652249628290e+01	nan	nan	nan	7.474866431083383722e-02	5.274741033855917527e-03	9.890881095042783899e-01	7.903875498612569078e-03	nan	nan	nan	nan	7.010680000000002465e-02	2.041139930711192985e-01	9.888000000000000123e-01	8.249669161505721396e-03	8.961499999999999488e+01	2.000000000000000111e-01	1.052214571163872375e-01	7.380714477792277989e-03	nan	0.000000000000000000e+00
4.000000000000000000e+01	2.829144659402163597e+02	1.366907245758851808e+01	nan	nan	nan	6.508373830441875618e-02	4.715004487346357784e-03	9.887224548521951206e-01	8.237058984292246894e-03	nan	nan	nan	nan	6.096150000000011282e-02	2.043187878847566030e-01	9.884199999999999653e-01	8.642596469953658239e-03	8.962680000000000291e+01	2.000000000000000389e-01	9.115031645259280557e-02	6.563359928630847946e-03	nan	0.000000000000000000e+00
4.100000000000000000e+01	2.938853548950571621e+02	1.394297370032268191e+01	nan	nan	nan	6.683338849281836302e-02	4.699150223042086565e-03	9.883267796773480551e-01	8.601880755122217476e-03	nan	nan	nan	nan	6.251300000000004076e-02	2.045185735972528673e-01	9.880100000000000549e-01	9.035523778401595082e-03	8.961360000000000525e+01	2.000000000000000389e-01	9.232945064079839392e-02	6.447316339210422582e-03	nan	0.000000000000000000e+00
4.200000000000000000e+01	3.047161352480177356e+02	1.419976573454676050e+01	nan	nan	nan	6.951035126145560517e-02	5.086766622172303638e-03	9.879310927206637061e-01	8.994598990230032870e-03	nan	nan	nan	nan	6.492809999999993309e-02	2.047114110204518722e-01	9.876000000000000334e-01	9.428451086849531926e-03	8.961719999999999686e+01	2.000000000000000111e-01	9.510778833957078682e-02	6.913463537040854395e-03	nan	0.000000000000000000e+00
4.300000000000000000e+01	3.152305212668537706e+02	1.443662782880679529e+01	nan	nan	nan	6.906968811070134107e-02	4.863672274686383322e-03	9.875353939818819482e-01	9.411623365301536454e-03	nan	nan	nan	nan	6.442829999999988289e-02	2.049011214284456317e-01	9.871900000000000119e-01	9.821378395297468769e-03	8.962309999999999377e+01	2.000000000000000111e-01	9.373223735754002139e-02	6.550261669826105970e-03	nan	0.000000000000000000e+00
4.400000000000000000e+01	3.258992093104936316e+02	1.466551703651165717e+01	nan	nan	nan	6.361258549956333441e-02	4.603877505581271436e-03	9.871296798157215280e-01	9.849672884999728303e-03	nan	nan	nan	nan	5.925139999999995410e-02	2.051016637263016196e-01	9.867700000000000360e-01	1.021430570374540561e-02	8.962040000000000362e+01	2.000000000000000389e-01	8.635270154450851166e-02	6.202620089301890370e-03	nan	0.000000000000000000e+00
4.500000000000000000e+01	3.374796229178730300e+02	1.490200727719077101e+01	nan	nan	nan	7.260430547453804173e-02	5.142149820904579061e-03	9.867139497831270978e-01	1.030594947864729369e-02	nan	nan	nan	nan	6.752390000000008108e-02	2.053029125646314845e-01	9.863399999999999945e-01	1.060723301219334246e-02	8.962730000000000530e+01	2.000000000000000389e-01	9.771556926125411768e-02	6.863912815550527943e-03	nan	0.000000000000000000e+00
4.600000000000000000e+01	3.477134066184661378e+02	1.510077070338482486e+01	nan	nan	nan	7.223941923627390238e-02	5.194941533808267349e-03	9.862882034450309865e-01	1.077802196767060038e-02	nan	nan	nan	nan	6.708760000000002499e-02	2.054949065573748457e-01	9.858999999999999986e-01	1.100016032064127930e-02	8.962959999999999638e+01	2.000000000000000111e-01	9.697077223483625830e-02	6.916100475824626774e-03	nan	0.000000000000000000e+00
4.700000000000000000e+01	3.580257922678067075e+02	1.529248629293502937e+01	nan	nan	nan	7.183962364949215973e-02	5.103510695394088137e-03	9.858617728932170809e-01	1.110195421153927463e-02	nan	nan	nan	nan	6.661730000000010143e-02	2.056942366502526320e-01	9.854600000000000026e-01	1.139308762908921614e-02	8.960769999999999413e+01	2.000000000000000111e-01	9.519193068803974422e-02	6.701493945039584989e-03	nan	0.000000000000000000e+00
4.800000000000000000e+01	3.685308843777374364e+02	1.547747707361091152e+01	nan	nan	nan	7.823732683912927588e-02	5.609847011161623112e-03	9.854347366704133693e-01	1.132579282642788045e-02	nan	nan	nan	nan	7.244709999999998651e-02	2.058879104229107415e-01	9.850200000000000067e-01	1.178601493753715299e-02	8.962340000000000373e+01	2.000000000000000111e-01	1.037311732205951076e-01	7.366045269202992248e-03	nan	0.000000000000000000e+00
4.900000000000000000e+01	3.781711879523764424e+02	1.563892249761805253e+01	nan	nan	nan	7.680706241190289607e-02	5.456814395094552496e-03	9.849976845370791434e-01	1.159915332609401210e-02	nan	nan	nan	nan	7.102720000000006806e-02	2.060764392219238961e-01	9.845699999999999452e-01	1.217894224598508983e-02	8.963110000000000355e+01	2.000000000000000111e-01	1.013878179232949317e-01	7.127094824195854411e-03	nan	0.000000000000000000e+00
5.000000000000000000e+01	3.880343058346110752e+02	1.579396843883574775e+01	nan	nan	nan	6.174549300049349959e-02	4.410352550157882988e-03	9.845606205699857227e-01	1.191859345117095292e-02	nan	nan	nan	nan	5.701309999999981670e-02	2.062803304026528672e-01	9.841199999999999948e-01	1.257186955443302667e-02	8.965200000000000102e+01	2.000000000000000111e-01	8.053331157148328756e-02	5.688030769294518015e-03	nan	0.000000000000000000e+00
5.100000000000000000e+01	4.004515277330596064e+02	1.597607095663679111e+01	nan	nan	nan	6.501200216815276878e-02	4.700505370299750720e-03	9.841235447688945204e-01	1.228038186449800263e-02	nan	nan	nan	nan	5.993339999999980350e-02	2.064862311605278333e-01	9.836700000000000443e-01	1.296479686288096525e-02	8.967040000000000077e+01	2.000000000000000111e-01	8.467971325065490329e-02	6.051448699721556808e-03	nan	0.000000000000000000e+00
